,CASH_C_EQUIV,TRADING_FA,INT_RECEIV,PUR_RESALE_FA,AVAIL_FOR_SALE_FA,LT_EQUITY_INVEST,INVEST_REAL_ESTATE,FIXED_ASSETS,INTAN_ASSETS,DEFER_TAX_ASSETS,T_ASSETS,LOAN_FR_OTH_BANK_FI,TRADING_FL,SOLD_FOR_REPUR_FA,PAYROLL_PAYABLE,TAXES_PAYABLE,INT_PAYABLE,BOND_PAYABLE,DEFER_TAX_LIAB,T_LIAB,PAID_IN_CAPITAL,CAPITAL_RESER,SURPLUS_RESER,ORDIN_RISK_RESER,RETAINED_EARNINGS,T_EQUITY_ATTR_P,MINORITY_INT,T_SH_EQUITY,T_LIAB_EQUITY,OTH_COMPRE_INCOME,N_CF_FR_INVEST_A,N_CF_OPERATE_A,C_FR_CAP_CONTR,C_PAID_INVEST,C_INF_FR_INVEST_A,C_PAID_FOR_OTH_OP_A,PROC_SELL_INVEST,C_INF_FR_OPERATE_A,GAIN_INVEST,N_CHANGE_IN_CASH,FOREX_EFFECTS,C_PAID_FOR_TAXES,C_PAID_IFC,C_PAID_DIV_PROF_INT,C_OUTF_OPERATE_A,C_FR_OTH_OPERATE_A,C_OUTF_FR_INVEST_A,C_FR_ISSUE_BOND,C_PAID_FOR_DEBTS,DISP_FIX_ASSETS_OTH,N_CF_FR_FINAN_A,N_CE_BEG_BAL,N_CE_END_BAL,PUR_FIX_ASSETS_OTH,C_INF_FR_FINAN_A,IFC_CASH_INCR,C_PAID_TO_FOR_EMPL,C_OUTF_FR_FINAN_A,DILUTED_EPS,A_J_INVEST_INCOME,REVENUE,T_REVENUE,T_PROFIT,BASIC_EPS,OPERATE_PROFIT,ASSETS_IMPAIR_LOSS,COMPR_INC_ATTR_P,OTH_COMPR_INCOME,T_COMPR_INCOME,INT_INCOME,N_INCOME_ATTR_P,INVEST_INCOME,F_VALUE_CHG_GAIN,COGS,N_INCOME,BIZ_TAX_SURCHG,NOPERATE_EXP,COMPR_INC_ATTR_M_S,FOREX_GAIN,INCOME_TAX,NOPERATE_INCOME,MINORITY_GAIN,COMMIS_INCOME,T_COGS,FLAG,NI_NI
308,517000000000.0,177000000000.0,22911000000.0,3001000000.0,620000000000.0,949000000.0,1717608116.193224,21605000000.0,3396000000.0,21838000000.0,5860000000000.0,97132000000.0,29526000000.0,93200000000.0,6428000000.0,17620000000.0,34082000000.0,665000000000.0,717000000.0,5480000000000.0,21618000000.0,74678000000.0,78689000000.0,65493000000.0,97316000000.0,368000000000.0,4987000000.0,373000000000.0,5860000000000.0,233000000.0,-64015000000.0,-192000000000.0,68000000.0,5280000000000.0,5220000000000.0,25863000000.0,5160000000000.0,727000000000.0,62152000000.0,-17276000000.0,4390000000.0,32298000000.0,92987000000.0,30503000000.0,919000000000.0,67190000000.0,5290000000000.0,1010000000000.0,748000000000.0,2039613316.732157,234000000000.0,265000000000.0,247000000000.0,4764000000.0,1010000000000.0,188000000000.0,21107000000.0,778000000000.0,1.85,180000000.0,161000000000.0,161000000000.0,69975000000.0,1.85,69647000000.0,49104000000.0,47619000000.0,-5479000000.0,48199000000.0,108000000000.0,53099000000.0,7033000000.0,2812000000.0,91132000000.0,53678000000.0,4444000000.0,120000000.0,580000000.0,-528000000.0,16297000000.0,448000000.0,579000000.0,40692000000.0,91132000000.0,0.0,0.008346063564216253
309,7290640804.0,10138218898.0,21935605.47,4569437225.0,224065708.7,70445982.36,1717608116.193224,242128269.1,69855729.09,106118919.8,29907870709.0,436000000.0,27801330059.20275,6846550640.0,420557370.4,101438558.7,47402131.94,1300000000.0,39379014.19,14739416584.0,1739556648.0,13730116377.0,16210000.68,19407685555.629314,-650005091.1,14825362592.0,343091532.9,15168454125.0,29907870709.0,-10515342.81,7043478160.0,-7364764463.0,7357000000.0,53000000.0,7176430121.0,240001083.5,95143000.0,1808446922.0,2673360.14,7823711621.0,544379.4,133259852.9,85531784.71,2010066.68,9173211385.0,500047694.5,132951961.2,800000000.0,40430000.0,165677.55,8144453546.0,239602378.4,8063314000.0,79430386.97,8197000000.0,751352908.1,283688712.7,52546454.47,-0.22,311858255.6184676,435396029.8,1115196733.0,-137410503.7,-0.22,-146727559.7,14437013.51,-152636328.8,-11067616.89,-159120801.6,163107988.9,-142120986.0,145993818.7,-256176491.4,360238549.8,-148053184.7,11215088.76,2548547.97,-6484472.8,370521096.05937654,10642681.07,11865603.99,-5932198.72,516692714.4,1148427209.0,0.0,-0.08014419962693313
310,22697997000.0,320315000.0,1597870000.0,3957206000.0,58410672000.0,3737821385.1164804,1717608116.193224,1221493000.0,171661000.0,602519000.0,278000000000.0,6925270000.0,27801330059.20275,17043065000.0,1061805000.0,277893000.0,2548373000.0,41786221000.0,572800141.6459999,260000000000.0,4058713000.0,6826276000.0,1013649000.0,3696090000.0,1978101000.0,17635973000.0,863117.7596000001,17635973000.0,278000000000.0,63144000.0,-43375371000.0,44160567000.0,165438000.0,89555697000.0,47254535000.0,3120656000.0,43084926000.0,71900136000.0,4097319000.0,24703428000.0,44714000.0,987784000.0,3352491000.0,809879000.0,27739569000.0,59784000.0,90629906000.0,54606739000.0,30088780000.0,72290000.0,23873518000.0,7695019000.0,32398447000.0,564209000.0,54772177000.0,5980108000.0,1088625000.0,30898659000.0,0.51,311858255.6184676,6019336000.0,6019336000.0,2673750000.0,0.51,2674272000.0,1108874000.0,1668625000.0,-419980000.0,1668625000.0,5007955000.0,2088605000.0,49856000.0,-4376000.0,3345064000.0,2088605000.0,132498000.0,6907000.0,4506.348100000002,54974000.0,585145000.0,6385000.0,-1364.0180000000014,888133000.0,3345064000.0,0.0,0.0030570644042315323
311,263103554.3,29322855.61,283980.29,56755868091.99488,1823086844.0,2742496068.0,1717608116.193224,81310853.1,49923880.7,38713141.34,5646758767.0,43214177260.242905,27801330059.20275,40321744677.36061,11842345.7,107754322.0,46979681.95,794491481.2,217022898.1,1776849659.0,744359294.0,1197227770.0,133934872.7,19407685555.629314,1607595325.0,3728239080.0,141670027.8,3869909108.0,5646758767.0,45121817.89,556128426.3,-109221450.5,4730000.0,956980292.2,1751276211.0,63891286.16,562739860.7,218864205.1,180574446.8,277564050.3,8570279.54,98486037.04,4415672.219999997,154243205.1,328085655.6,50753121.28,1195147784.0,97074948466.19418,42680000.0,380000.0,-177913205.1,135229488.5,412793538.8,6123359.07,23010000.0,67082025591.21044,77289898.55,200923205.1,0.5,412959.3,185673615.7,185673615.7,513435139.4,0.5,524824017.8,75272486.97,315907038.6,-54439029.68,322391629.9,34657188409.83385,373319452.7,719925697.3,651760.25,133144493.6,376830659.6,7180649.47,17642726.27,6484591.32,370521096.05937654,136604479.8,6253847.86,3511206.94,11684825462.966698,381075591.2,0.0,0.016595910392849574
312,543120498.6,733760000.0,195409.54,56755868091.99488,648755.5160000001,21809870.69,1717608116.193224,238372830.0,24555537.94,2298622.43,3342289320.0,43214177260.242905,27801330059.20275,40321744677.36061,7213321.58,38305877.99,1999001.43,78054142631.04854,2488005.97,1698998935.0,484026066.0,958005893.3,41070532.78,19407685555.629314,-58553138.86,1390196915.0,253093469.6,1643290385.0,3342289320.0,-36126695.08,-389909762.5,-789946788.9,723972718.9,490000.0,127232431.9,33348275.55,125580000.0,171405743.9,113723.00019999998,345410807.9,9408499.76,59442974.55,5283103.0789,20579140.37,961352532.8,14373393.0,517142194.4,97074948466.19418,115600000.0,30058.24,1515858860.0,197709690.7,543120498.6,216652194.4,2281328200.0,67082025591.21044,36522226.89,765469340.4,-0.99,11813800.4,238508780.0,238508780.0,-397989104.7,-0.99,-531666449.4,517734914.5,-421534803.1,24721197.43,-418239517.0,34657188409.83385,-439318328.5,10107310.01,-11419.169000000002,157628407.5,-442960714.5,5163136.18,5078967.08,3295286.05,370521096.05937654,44971609.74,138756311.7,-3642385.97,11684825462.966698,772832524.2,0.0,-0.31324744420421957
313,61272262773.0,48244454756.0,1261980835.0,18953143643.0,24722186262.0,5288506154.0,1717608116.193224,1779169569.0,23428566.45,1207996081.0,243000000000.0,1500000000.0,26222285642.0,19398988000.0,4707662372.0,270525751.2,2780944558.0,50465206389.0,98754149.9,183000000000.0,6699409329.0,27533939437.0,3875865463.0,7622917919.0,14357778724.0,59826337030.0,88701689.07,59915038719.0,243000000000.0,-263573841.7,9769806721.0,-23944442970.0,9208320043.0,945405000.0,11152020183.0,4387272778.0,9851688077.0,45106549735.0,1300012919.0,-19724260674.0,732126716.6,3087365524.0,3507914892.0,6608992403.0,69050992705.0,1181207870.0,1382213462.0,20995710000.0,29734326275.0,2039613316.732157,-6281751141.0,99845629142.0,80121368469.0,436808461.7,30212431675.0,16257641955.0,5712626674.0,36494182815.0,0.91,629323048.2,11695453559.0,11695453559.0,6452919859.0,0.91,6386761222.0,66222470.86,4782944638.0,-620505957.7,4796575628.0,895302929.5,5403450596.0,3620277128.0,-1596021086.0,5308692337.0,5417081585.0,412338461.9,15135956.08,13630989.92,258691851.6,1035838273.0,81294592.47,13630989.92,8473462273.0,5308692337.0,0.0,0.015007082908831619
314,182641316.7,14678550.0,85444.0516,33900000.0,218860272.7,24921224.75,1717608116.193224,6238861.46,1122967.8439999998,879125.55,1280406193.0,43214177260.242905,27801330059.20275,40321744677.36061,2909459.93,5330951.71,122222.22,78054142631.04854,572800141.6459999,1061504712.0,151200000.0,116883403.0,597313.57,19407685555.629314,-47168348.2,218901481.9,125126.31239999995,218901481.9,1280406193.0,-2610886.54,-50391211.94,-914749429.3,3737797950.8210464,96793075.6,47469460.54,4805217.44,342808227433.8659,65993174.31,106604.96520000002,78781678.19,306.1864999999993,5122762.26,2096277.6485999993,377777.78,980742603.6,20525823.42,97860672.48,97074948466.19418,150000000.0,350000.0,1043922319.0,137701613.1,216483291.3,1067596.88,1200000000.0,67082025591.21044,9122781.67,156077680.6,0.0197,-78775.25,44428711.88,44428711.88,3854547.3,0.0197,2511058.97,-3589827.19,366781.15,-2610886.54,366781.15,34657188409.83385,2977667.69,337899.11,-378382.0,23322834.11,2977667.69,1827190.76,7200.07,-14496.65069999999,370521096.05937654,876879.61,1350688.4,-7461.876300000007,11684825462.966698,41877170.02,0.0,0.4536061577778009
315,2730336670.0,384254829.7,3148909.05,230000000.0,4361064108.0,748974617.4,54884876.92,108791955.6,521265951.3,229491258.3,15130990683.0,43214177260.242905,26781480.0,40321744677.36061,216473905.1,336782973.4,2886262.08,78054142631.04854,816783094.2,6946446032.0,505473454.0,767963145.6,289513325.2,14537676.39,3392281562.0,7466475481.0,718069169.7,8184544651.0,15130990683.0,2496706318.0,180055612.7,86902648.67,3000000.0,806918140.0,4274213953.0,93228591662.0,1105652332.0,100000000000.0,143875249.5,212918892.1,1611606.8,638578043.2,235209588.7,256112298.6,99982492523.0,92783524512.0,4094158340.0,97074948466.19418,1243244480.0,241559.22,-55650976.11,2459970019.0,2672888911.0,45327110.58,1821366741.0,663334530.6,527620260.3,1877017717.0,1.27,311858255.6184676,5493156489.0,5837422423.0,1062744287.0,1.27,1049991227.0,179994714.5,1410729780.0,677142419.3,1470716957.0,63423411.94,734387718.9,903695405.6,38781940.08,4696899331.0,793574538.0,48134598.53,4728163.45,59987177.04,370521096.05937654,269169749.1,17481223.18,59186819.07,280842521.3,5729908541.0,1.0,0.02202845774772073
316,13786973589.0,6489749200.0,330025492.3,3257944134.0,6362306099.0,1021455442.0,17765010.63,173561461.6,51447721.04,50855976.46,43628561679.0,43214177260.242905,1374590818.0,6753908771.0,1151508161.0,136798828.2,148519987.1,3000000000.0,3950285.97,29713268655.0,2793064815.0,7672177660.0,339365912.4,1417819095.0,1596498518.0,13821549745.0,93743278.35,13915293023.0,43628561679.0,2623744.35,95514243.08,-3291045278.0,3800000.0,1160010.1803,166415530.6,2434902438.0,342808227433.8659,7010816484.0,166203565.0,-6288830072.0,3718401.57,529747832.9,1081758278.0,1055607438.0,10301861762.0,151412624.3,70901287.49,92370000.0,2137580000.0,211965.57,-3097017438.0,22652476140.0,16363646068.0,70901287.49,96170000.0,4182514652.0,1636383896.0,3193187438.0,0.35,198756171.5,3483558655.0,3483558655.0,1163414690.0,0.35,1213686442.0,31059776.15,775768972.2,-197421937.6,780838156.6,460670529.6,973292578.9,814798981.1,-80551255.69,2269872213.0,978260094.2,92134205.52,59551583.77,5069184.34,3718401.57,185154595.5,9279831.72,4967515.32,2278557307.0,2269872213.0,0.0,0.009486057721273856
317,44168734819.0,23329193641.0,1746275423.0,34558940628.0,77261927835.0,3514660032.0,1717608116.193224,1782221513.0,114883681.1,253903054.1,212000000000.0,5100000000.0,12413956367.0,46398939934.0,1377921334.0,411827929.5,1553613486.0,64584110873.0,357850891.2,171000000000.0,6215452011.0,18028781206.0,2685798122.0,5712872684.0,7111725710.0,40482898532.0,454926817.5,40937825349.0,212000000000.0,728268800.2,-16730966225.0,-4717062184.0,6418115805.0,1230805548.0,3741628039.0,2624424316.0,171382508.8,28522110882.0,2567635256.0,-9945574122.0,420054581.7,2539090169.0,2654120959.0,4745637625.0,33239173066.0,3696598090.0,20472594264.0,39137892054.0,32051539160.0,2039613316.732157,11082399706.0,64160910360.0,54215336238.0,353574039.0,47879920075.0,9119092032.0,2974183513.0,36797520370.0,0.41,398583391.5,6876188935.0,6876188935.0,2813322916.0,0.41,2602679718.0,288256994.4,980290378.8,-1333906542.0,1092744122.0,-846733518.8,2313974858.0,3574847719.0,-401697205.6,4273509217.0,2426650663.0,199058641.9,9125571.9,112453742.7,291370962.0,386672253.3,219768770.2,112675805.3,4193702269.0,4273509217.0,0.0,0.09056465092025485
318,69064034179.0,29363318163.0,3553683027.0,13006200308.0,36524139008.0,3737821385.1164804,1717608116.193224,299206110.5,354240786.0,239630410.7,246000000000.0,43214177260.242905,12231612081.0,24494653057.0,4036814283.0,221026949.5,1731709893.0,46312382222.0,572800141.6459999,188000000000.0,9537258757.0,21673174789.0,4964783834.0,7587325460.0,14574961564.0,57988546200.0,365353469.0,58353899669.0,246000000000.0,-348958204.6,-7954017447.0,-14810065033.0,3737797950.8210464,323710458.0,9316428406.0,3728137611.0,342808227433.8659,40392016149.0,962948609.2,-34077499962.0,271387196.0,3606088004.0,2725028985.0,6503052641.0,55202081182.0,236211157.8,17270445853.0,27234810000.0,34888383800.0,3011796.83,-11584804678.0,117000000000.0,82723955201.0,158435281.6,30172490410.0,16310098439.0,5925656109.0,41757295088.0,0.33958700000000014,311858255.6184676,13240439881.0,13240439881.0,6576630750.0,0.54,6549616805.0,252516027.9,4205254713.0,-948291508.4,4237115139.0,2461715097.0,5153546222.0,3992660520.0,-971643134.1,6690823075.0,5185406648.0,373256312.1,16055989.44,31860425.91,-5467867.75,1391224102.0,43069934.04,31860425.91,7707872026.0,6690823075.0,0.0,0.008305989667485766
319,68901675000.0,7951225000.0,2415680000.0,21215934000.0,220000000000.0,979141000.0,1717608116.193224,1417334000.0,205663000.0,1835129000.0,720000000000.0,24199393000.0,27801330059.20275,29784063000.0,1512533000.0,681401000.0,5282624000.0,169000000000.0,298960000.0,682000000000.0,2617449000.0,11379619000.0,2960327000.0,9196792000.0,12645629000.0,38561695000.0,782348.8762000002,38561695000.0,720000000000.0,-238121000.0,-137000000000.0,83233104000.0,3610705000.0,2070000000000.0,2210000000000.0,1441568000.0,2020000000000.0,147000000000.0,7131218000.0,23314855000.0,214243000.0,2046211000.0,10025414000.0,713999000.0,63751212000.0,213484000.0,2350000000000.0,240000000000.0,166000000000.0,183000000000.0,76548612000.0,31625720000.0,54940575000.0,119716000.0,243000000000.0,19441649000.0,2541703000.0,167000000000.0,1.2,108740000.0,13732807000.0,13732807000.0,4725280000.0,1.2,4720215000.0,4478547000.0,3107573000.0,-913354000.0,3073415000.0,11696800000.0,4020927000.0,195620000.0,677569000.0,9012592000.0,3986769000.0,353284000.0,50392000.0,-34158000.0,-907534000.0,738511000.0,55457000.0,-34158000.0,2063296000.0,9012592000.0,0.0,0.013910261668032435
320,14132000000.0,11678000000.0,9664000000.0,2322000000.0,283000000000.0,4575000000.0,3395000000.0,7849000000.0,1792000000.0,308000000.0,699000000000.0,43214177260.242905,9000000.0,39246000000.0,2078000000.0,1550000000.0,2607485055.0131993,14000000000.0,54000000.0,640000000000.0,3120000000.0,23919000000.0,3403000000.0,3403000000.0,24352000000.0,59118000000.0,7000000.0,59125000000.0,699000000000.0,921000000.0,-26314000000.0,7330000000.0,3737797950.8210464,273000000000.0,363000000000.0,2720000000.0,224000000000.0,116000000000.0,31378000000.0,326000000.0,375000000.0,1430000000.0,13372000000.0,1814000000.0,109000000000.0,633000000.0,389000000000.0,97074948466.19418,5010000000.0,3000000.0,18935000000.0,13904000000.0,14230000000.0,1932000000.0,4770000000000.0,67082025591.21044,9329000000.0,4750000000000.0,1.58,148000000.0,146000000000.0,146000000000.0,6482000000.0,1.58,6465000000.0,1342000000.0,2201000000.0,-2741000000.0,2202000000.0,34657188409.83385,4942000000.0,34011000000.0,-373000000.0,140000000000.0,4943000000.0,168000000.0,110000000.0,1000000.0,475000000.0,1539000000.0,127000000.0,1000000.0,11684825462.966698,140000000000.0,0.0,0.025692899049160427
321,392688853.4,61620.0,6733855.73,56755868091.99488,5845150.0,5450118.69,102730291.5,5654738.26,4367165.16,10545759.47,6181503420.0,43214177260.242905,27801330059.20275,40321744677.36061,3933536.87,110308297.6,8365816.09,78054142631.04854,17974327.01,3658702369.0,242000000.0,382044301.9,73132481.78,25123586.12,575162320.0,1297462690.0,1225338361.0,2522801051.0,6181503420.0,162840.67230000006,293645879.8,395828208.0,10000000.0,607880.4818,570959283.5,98388674.55,342808227433.8659,1449907644.0,1863424.6,-79723070.12,-2748.3738,205658556.0,97148374.09,151362597.6,1054079436.0,98970910.21,277313403.7,97074948466.19418,1268524078.0,456382.0,-769197157.9,311527772.3,231804702.2,21299080.51,650689517.7,332398144.7,71671471.65,1419886676.0,0.34,73591.97,811302964.1,811302964.1,462022765.7,0.34,455662673.6,49100754.44,162655550.2,156802.6053000001,297235333.9,34657188409.83385,162655550.2,1867474.73,-12780.0,176684610.3,297235333.9,9681563.08,731114.89,134579783.7,370521096.05937654,164787431.8,7091206.97,134579783.7,11684825462.966698,446737720.7,0.0,0.023857214002645195
322,3351699930.0,1898406.7384999993,91074.31120000001,56755868091.99488,35572249.1,3737821385.1164804,1717608116.193224,390133632.8,81946811.0,4182587.54,4079171202.0,43214177260.242905,27801330059.20275,40321744677.36061,47409561.84,155380598.2,130257.48930000003,78054142631.04854,572800141.6459999,1125990762.0,537600000.0,356775876.8,210937061.6,19407685555.629314,1835618668.0,2953180439.0,325553.49370000005,2953180439.0,4079171202.0,12248833.13,-105330289.0,848366842.7,3737797950.8210464,906544.5322999998,183723774.2,83836495.4,342808227433.8659,1788659140.0,180614328.2,360982269.6,15769715.95,283467464.4,9097747.485900003,397824000.0,940292296.9,62236643.28,289054063.2,97074948466.19418,3073870.289600001,10000.0,-397824000.0,2905211503.0,3266193773.0,108994063.2,2373198.9313,67082025591.21044,424388514.0,397824000.0,2.25,311858255.6184676,1733656404.0,1733656404.0,1319863330.0,2.25,1295839783.0,-371222.46,1223838942.0,12262286.62,1223838942.0,34657188409.83385,1211576656.0,180614328.2,-5372.140299999996,142162281.9,1211576656.0,23683803.47,4847182.18,-935.1909999999989,370521096.05937654,108286674.1,28870728.55,-10204.400900000008,11684825462.966698,618423730.7,0.0,0.023829056467063525
323,37872602162.0,411311531.0,2179110145.0,16608799000.0,184000000000.0,2927215021.0,1717608116.193224,1065898339.0,1584599813.0,719848641.5,306000000000.0,43214177260.242905,27801330059.20275,988000000.0,765269523.7,465263441.3,101844.15750000003,6588311370.0,599201818.0,279000000000.0,1093064378.0,5969361451.0,106279669.1,19407685555.629314,801487281.8,11314222287.0,15711439543.0,27025661831.0,306000000000.0,3344029507.0,-119000000000.0,105000000000.0,6819745609.0,1870000000000.0,2940000000000.0,3253220485.0,1740000000000.0,126000000000.0,12240629429.0,277414453.5,57444482.99,2098427083.0,5204215546.0,465951122.1,21202140072.0,427938159.5,3060000000000.0,97074948466.19418,630000000.0,22500.0,14104878487.0,37594870413.0,37872284867.0,879882033.5,18554529609.0,67082025591.21044,3552964951.0,4449651122.0,0.034,444542094.5,30586528047.0,30586528047.0,7574834.42,0.034,-207620472.6,1406073625.0,1511964399.0,-1549690352.0,-1218213823.0,34657188409.83385,35995654.52,17995392183.0,162115465.1,30794148520.0,331476528.1,599961930.5,5065383.75,-2730178222.0,57444482.99,-323901693.7,220260690.7,295480873.6,11684825462.966698,30794148520.0,1.0,0.6644835215407819
324,17163741220.0,15892004305.0,258061799.3,8496017597.0,17489079048.0,430187375.0,20380027.89,718353777.3,187776815.7,222434363.9,75157013443.0,90000000.0,10585880000.0,9608793690.0,1214590648.0,108242711.6,491886108.0,4718889438.0,194640949.7,58556496259.0,2340452915.0,5745288310.0,809263741.8,1618527484.0,4754814881.0,15587205427.0,1013311757.0,16600517184.0,75157013443.0,318858094.8,1634269558.0,-16228726898.0,4067738989.0,4628397311.0,6419232744.0,9359822543.0,6083852520.0,3486845245.0,334839282.0,-1223977646.0,1501571.14,1097194226.0,2096499994.0,543099374.5,19715572144.0,2344380455.0,4784963186.0,29640420000.0,1809091.3175000004,2039613316.732157,13368978123.0,21227381593.0,20003403947.0,154114265.2,33708158989.0,4162045172.0,1958856765.0,20339180866.0,0.58,65088864.02,4481994659.0,4481994659.0,1652896632.0,0.58,1599765769.0,120018459.6,1264105432.0,-51683613.41,1310405892.0,-194775996.3,1314941188.0,2138396891.0,-233641620.9,2882228890.0,1362089506.0,132822994.5,3534342.72,46300460.34,1322524.95,290807126.9,56665206.25,47148317.7,2455891777.0,2882228890.0,0.0,0.041601675954766514
325,36678873700.0,20633520600.0,1545568200.0,2425322300.0,18635454800.0,576384700.0,63719500.0,1077813300.0,158188500.0,821684400.0,123000000000.0,5507572300.0,2631905200.0,14739899400.0,2066622600.0,453403600.0,669529800.0,19738169300.0,352249100.0,90225776300.0,6271763200.0,10837635800.0,1196722000.0,3714594500.0,3914351000.0,31560786600.0,1239245500.0,32800032100.0,123000000000.0,-374279700.0,-4721295300.0,-2321738800.0,338497700.0,4762604300.0,567356700.0,3360750900.0,342808227433.8659,23840685000.0,556220200.0,-11010490900.0,62583100.0,2040643100.0,861729400.0,2675219300.0,26162423800.0,3267077000.0,5288652000.0,6534717300.0,8682155600.0,2039613316.732157,-4030039900.0,54914407000.0,43903916000.0,486047700.0,7327335000.0,9614623800.0,3250980000.0,11357374900.0,0.009794000000000002,17486100.0,8347371900.0,8347371900.0,3182590600.0,0.009692000000000001,3140977800.0,42934500.0,1820267600.0,-633359300.0,1899907600.0,903074500.0,2451977500.0,1741629100.0,-674240000.0,5206394100.0,2533266900.0,210660600.0,20356500.0,79640000.0,62322500.0,649323700.0,61969300.0,81289500.0,5386587100.0,5206394100.0,0.0,0.024462207278672453
